GEOIDFQ,NAME,GEOTYPE,Open year,Fuel type,count
0500000US39141,Ross County,COUNTY,2010,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2011,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2012,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2013,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2014,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2015,Ethanol (E85),1
0500000US39141,Ross County,COUNTY,2016,Ethanol (E85),1
0500000US39141,Ross County,COUNTY,2017,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2018,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2019,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2020,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2021,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2022,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2023,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2024,Ethanol (E85),0
0500000US39141,Ross County,COUNTY,2025,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2000,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2001,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2002,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2003,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2004,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2005,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2006,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2007,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2008,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2009,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2010,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2011,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2012,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2013,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2014,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2015,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2016,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2017,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2018,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2019,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2020,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2021,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2022,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2023,Ethanol (E85),0
0500000US39159,Union County,COUNTY,2024,Ethanol (E85),1
0500000US39159,Union County,COUNTY,2025,Ethanol (E85),0
0500000US39041,Delaware County,COUNTY,2000,Electric,0
0500000US39041,Delaware County,COUNTY,2001,Electric,0
0500000US39041,Delaware County,COUNTY,2002,Electric,0
0500000US39041,Delaware County,COUNTY,2003,Electric,0
0500000US39041,Delaware County,COUNTY,2004,Electric,0
0500000US39041,Delaware County,COUNTY,2005,Electric,0
0500000US39041,Delaware County,COUNTY,2006,Electric,0
0500000US39041,Delaware County,COUNTY,2007,Electric,0
0500000US39041,Delaware County,COUNTY,2008,Electric,0
0500000US39041,Delaware County,COUNTY,2009,Electric,0
0500000US39041,Delaware County,COUNTY,2010,Electric,0
0500000US39041,Delaware County,COUNTY,2011,Electric,0
0500000US39041,Delaware County,COUNTY,2012,Electric,0
0500000US39041,Delaware County,COUNTY,2013,Electric,0
0500000US39041,Delaware County,COUNTY,2014,Electric,0
0500000US39041,Delaware County,COUNTY,2015,Electric,0
0500000US39041,Delaware County,COUNTY,2016,Electric,0
0500000US39041,Delaware County,COUNTY,2017,Electric,4
0500000US39041,Delaware County,COUNTY,2018,Electric,1
0500000US39041,Delaware County,COUNTY,2019,Electric,6
0500000US39041,Delaware County,COUNTY,2020,Electric,1
0500000US39041,Delaware County,COUNTY,2021,Electric,12
0500000US39041,Delaware County,COUNTY,2022,Electric,10
0500000US39041,Delaware County,COUNTY,2023,Electric,9
0500000US39041,Delaware County,COUNTY,2024,Electric,11
0500000US39041,Delaware County,COUNTY,2025,Electric,5
0500000US39045,Fairfield County,COUNTY,2000,Electric,0
0500000US39045,Fairfield County,COUNTY,2001,Electric,0
0500000US39045,Fairfield County,COUNTY,2002,Electric,0
0500000US39045,Fairfield County,COUNTY,2003,Electric,0
0500000US39045,Fairfield County,COUNTY,2004,Electric,0
0500000US39045,Fairfield County,COUNTY,2005,Electric,0
0500000US39045,Fairfield County,COUNTY,2006,Electric,0
0500000US39045,Fairfield County,COUNTY,2007,Electric,0
0500000US39045,Fairfield County,COUNTY,2008,Electric,0
0500000US39045,Fairfield County,COUNTY,2009,Electric,0
0500000US39045,Fairfield County,COUNTY,2010,Electric,0
0500000US39045,Fairfield County,COUNTY,2011,Electric,0
0500000US39045,Fairfield County,COUNTY,2012,Electric,0
0500000US39045,Fairfield County,COUNTY,2013,Electric,0
0500000US39045,Fairfield County,COUNTY,2014,Electric,0
0500000US39045,Fairfield County,COUNTY,2015,Electric,0
0500000US39045,Fairfield County,COUNTY,2016,Electric,3
0500000US39045,Fairfield County,COUNTY,2017,Electric,1
0500000US39045,Fairfield County,COUNTY,2018,Electric,0
0500000US39045,Fairfield County,COUNTY,2019,Electric,1
0500000US39045,Fairfield County,COUNTY,2020,Electric,0
0500000US39045,Fairfield County,COUNTY,2021,Electric,4
0500000US39045,Fairfield County,COUNTY,2022,Electric,3
0500000US39045,Fairfield County,COUNTY,2023,Electric,3
0500000US39045,Fairfield County,COUNTY,2024,Electric,8
0500000US39045,Fairfield County,COUNTY,2025,Electric,0
0500000US39047,Fayette County,COUNTY,2000,Electric,0
0500000US39047,Fayette County,COUNTY,2001,Electric,0
0500000US39047,Fayette County,COUNTY,2002,Electric,0
0500000US39047,Fayette County,COUNTY,2003,Electric,0
0500000US39047,Fayette County,COUNTY,2004,Electric,0
0500000US39047,Fayette County,COUNTY,2005,Electric,0
0500000US39047,Fayette County,COUNTY,2006,Electric,0
0500000US39047,Fayette County,COUNTY,2007,Electric,0
0500000US39047,Fayette County,COUNTY,2008,Electric,0
0500000US39047,Fayette County,COUNTY,2009,Electric,0
0500000US39047,Fayette County,COUNTY,2010,Electric,0
0500000US39047,Fayette County,COUNTY,2011,Electric,0
0500000US39047,Fayette County,COUNTY,2012,Electric,0
0500000US39047,Fayette County,COUNTY,2013,Electric,0
0500000US39047,Fayette County,COUNTY,2014,Electric,0
0500000US39047,Fayette County,COUNTY,2015,Electric,0
0500000US39047,Fayette County,COUNTY,2016,Electric,0
0500000US39047,Fayette County,COUNTY,2017,Electric,0
0500000US39047,Fayette County,COUNTY,2018,Electric,0
0500000US39047,Fayette County,COUNTY,2019,Electric,0
0500000US39047,Fayette County,COUNTY,2020,Electric,0
0500000US39047,Fayette County,COUNTY,2021,Electric,0
0500000US39047,Fayette County,COUNTY,2022,Electric,1
0500000US39047,Fayette County,COUNTY,2023,Electric,0
0500000US39047,Fayette County,COUNTY,2024,Electric,2
0500000US39047,Fayette County,COUNTY,2025,Electric,0
0500000US39049,Franklin County,COUNTY,2000,Electric,0
0500000US39049,Franklin County,COUNTY,2001,Electric,0
0500000US39049,Franklin County,COUNTY,2002,Electric,0
0500000US39049,Franklin County,COUNTY,2003,Electric,0
0500000US39049,Franklin County,COUNTY,2004,Electric,0
0500000US39049,Franklin County,COUNTY,2005,Electric,0
0500000US39049,Franklin County,COUNTY,2006,Electric,0
0500000US39049,Franklin County,COUNTY,2007,Electric,0
0500000US39049,Franklin County,COUNTY,2008,Electric,0
0500000US39049,Franklin County,COUNTY,2009,Electric,0
0500000US39049,Franklin County,COUNTY,2010,Electric,0
0500000US39049,Franklin County,COUNTY,2011,Electric,3
0500000US39049,Franklin County,COUNTY,2012,Electric,4
0500000US39049,Franklin County,COUNTY,2013,Electric,1
0500000US39049,Franklin County,COUNTY,2014,Electric,0
0500000US39049,Franklin County,COUNTY,2015,Electric,8
0500000US39049,Franklin County,COUNTY,2016,Electric,5
0500000US39049,Franklin County,COUNTY,2017,Electric,13
0500000US39049,Franklin County,COUNTY,2018,Electric,13
0500000US39049,Franklin County,COUNTY,2019,Electric,44
0500000US39049,Franklin County,COUNTY,2020,Electric,34
0500000US39049,Franklin County,COUNTY,2021,Electric,84
0500000US39049,Franklin County,COUNTY,2022,Electric,62
0500000US39049,Franklin County,COUNTY,2023,Electric,49
0500000US39049,Franklin County,COUNTY,2024,Electric,51
0500000US39049,Franklin County,COUNTY,2025,Electric,73
0500000US39073,Hocking County,COUNTY,2000,Electric,0
0500000US39073,Hocking County,COUNTY,2001,Electric,0
0500000US39073,Hocking County,COUNTY,2002,Electric,0
0500000US39073,Hocking County,COUNTY,2003,Electric,0
0500000US39073,Hocking County,COUNTY,2004,Electric,0
0500000US39073,Hocking County,COUNTY,2005,Electric,0
0500000US39073,Hocking County,COUNTY,2006,Electric,0
0500000US39073,Hocking County,COUNTY,2007,Electric,0
0500000US39073,Hocking County,COUNTY,2008,Electric,0
0500000US39073,Hocking County,COUNTY,2009,Electric,0
0500000US39073,Hocking County,COUNTY,2010,Electric,0
0500000US39073,Hocking County,COUNTY,2011,Electric,0
0500000US39073,Hocking County,COUNTY,2012,Electric,0
0500000US39073,Hocking County,COUNTY,2013,Electric,0
0500000US39073,Hocking County,COUNTY,2014,Electric,0
0500000US39073,Hocking County,COUNTY,2015,Electric,2
0500000US39073,Hocking County,COUNTY,2016,Electric,0
0500000US39073,Hocking County,COUNTY,2017,Electric,0
0500000US39073,Hocking County,COUNTY,2018,Electric,0
0500000US39073,Hocking County,COUNTY,2019,Electric,0
0500000US39073,Hocking County,COUNTY,2020,Electric,1
0500000US39073,Hocking County,COUNTY,2021,Electric,1
0500000US39073,Hocking County,COUNTY,2022,Electric,2
0500000US39073,Hocking County,COUNTY,2023,Electric,2
0500000US39073,Hocking County,COUNTY,2024,Electric,1
0500000US39073,Hocking County,COUNTY,2025,Electric,0
0500000US39083,Knox County,COUNTY,2000,Electric,0
0500000US39083,Knox County,COUNTY,2001,Electric,0
0500000US39083,Knox County,COUNTY,2002,Electric,0
0500000US39083,Knox County,COUNTY,2003,Electric,0
0500000US39083,Knox County,COUNTY,2004,Electric,0
0500000US39083,Knox County,COUNTY,2005,Electric,0
0500000US39083,Knox County,COUNTY,2006,Electric,0
0500000US39083,Knox County,COUNTY,2007,Electric,0
0500000US39083,Knox County,COUNTY,2008,Electric,0
0500000US39083,Knox County,COUNTY,2009,Electric,0
0500000US39083,Knox County,COUNTY,2010,Electric,0
0500000US39083,Knox County,COUNTY,2011,Electric,0
0500000US39083,Knox County,COUNTY,2012,Electric,0
0500000US39083,Knox County,COUNTY,2013,Electric,0
0500000US39083,Knox County,COUNTY,2014,Electric,0
0500000US39083,Knox County,COUNTY,2015,Electric,1
0500000US39083,Knox County,COUNTY,2016,Electric,0
0500000US39083,Knox County,COUNTY,2017,Electric,1
0500000US39083,Knox County,COUNTY,2018,Electric,0
0500000US39083,Knox County,COUNTY,2019,Electric,0
0500000US39083,Knox County,COUNTY,2020,Electric,1
0500000US39083,Knox County,COUNTY,2021,Electric,1
0500000US39083,Knox County,COUNTY,2022,Electric,0
0500000US39083,Knox County,COUNTY,2023,Electric,3
0500000US39083,Knox County,COUNTY,2024,Electric,1
0500000US39083,Knox County,COUNTY,2025,Electric,0
0500000US39089,Licking County,COUNTY,2000,Electric,0
0500000US39089,Licking County,COUNTY,2001,Electric,0
0500000US39089,Licking County,COUNTY,2002,Electric,0
0500000US39089,Licking County,COUNTY,2003,Electric,0
0500000US39089,Licking County,COUNTY,2004,Electric,0
0500000US39089,Licking County,COUNTY,2005,Electric,0
0500000US39089,Licking County,COUNTY,2006,Electric,0
0500000US39089,Licking County,COUNTY,2007,Electric,0
0500000US39089,Licking County,COUNTY,2008,Electric,0
0500000US39089,Licking County,COUNTY,2009,Electric,0
0500000US39089,Licking County,COUNTY,2010,Electric,0
0500000US39089,Licking County,COUNTY,2011,Electric,0
0500000US39089,Licking County,COUNTY,2012,Electric,0
0500000US39089,Licking County,COUNTY,2013,Electric,0
0500000US39089,Licking County,COUNTY,2014,Electric,0
0500000US39089,Licking County,COUNTY,2015,Electric,0
0500000US39089,Licking County,COUNTY,2016,Electric,0
0500000US39089,Licking County,COUNTY,2017,Electric,1
0500000US39089,Licking County,COUNTY,2018,Electric,0
0500000US39089,Licking County,COUNTY,2019,Electric,3
0500000US39089,Licking County,COUNTY,2020,Electric,3
0500000US39089,Licking County,COUNTY,2021,Electric,4
0500000US39089,Licking County,COUNTY,2022,Electric,1
0500000US39089,Licking County,COUNTY,2023,Electric,11
0500000US39089,Licking County,COUNTY,2024,Electric,7
0500000US39089,Licking County,COUNTY,2025,Electric,9
0500000US39091,Logan County,COUNTY,2000,Electric,0
0500000US39091,Logan County,COUNTY,2001,Electric,0
0500000US39091,Logan County,COUNTY,2002,Electric,0
0500000US39091,Logan County,COUNTY,2003,Electric,0
0500000US39091,Logan County,COUNTY,2004,Electric,0
0500000US39091,Logan County,COUNTY,2005,Electric,0
0500000US39091,Logan County,COUNTY,2006,Electric,0
0500000US39091,Logan County,COUNTY,2007,Electric,0
0500000US39091,Logan County,COUNTY,2008,Electric,0
0500000US39091,Logan County,COUNTY,2009,Electric,0
0500000US39091,Logan County,COUNTY,2010,Electric,0
0500000US39091,Logan County,COUNTY,2011,Electric,0
0500000US39091,Logan County,COUNTY,2012,Electric,0
0500000US39091,Logan County,COUNTY,2013,Electric,0
0500000US39091,Logan County,COUNTY,2014,Electric,1
0500000US39091,Logan County,COUNTY,2015,Electric,0
0500000US39091,Logan County,COUNTY,2016,Electric,0
0500000US39091,Logan County,COUNTY,2017,Electric,0
0500000US39091,Logan County,COUNTY,2018,Electric,1
0500000US39091,Logan County,COUNTY,2019,Electric,1
0500000US39091,Logan County,COUNTY,2020,Electric,0
0500000US39091,Logan County,COUNTY,2021,Electric,6
0500000US39091,Logan County,COUNTY,2022,Electric,0
0500000US39091,Logan County,COUNTY,2023,Electric,2
0500000US39091,Logan County,COUNTY,2024,Electric,0
0500000US39091,Logan County,COUNTY,2025,Electric,0
0500000US39097,Madison County,COUNTY,2000,Electric,0
0500000US39097,Madison County,COUNTY,2001,Electric,0
0500000US39097,Madison County,COUNTY,2002,Electric,0
0500000US39097,Madison County,COUNTY,2003,Electric,0
0500000US39097,Madison County,COUNTY,2004,Electric,0
0500000US39097,Madison County,COUNTY,2005,Electric,0
0500000US39097,Madison County,COUNTY,2006,Electric,0
0500000US39097,Madison County,COUNTY,2007,Electric,0
0500000US39097,Madison County,COUNTY,2008,Electric,0
0500000US39097,Madison County,COUNTY,2009,Electric,0
0500000US39097,Madison County,COUNTY,2010,Electric,0
0500000US39097,Madison County,COUNTY,2011,Electric,0
0500000US39097,Madison County,COUNTY,2012,Electric,0
0500000US39097,Madison County,COUNTY,2013,Electric,0
0500000US39097,Madison County,COUNTY,2014,Electric,0
0500000US39097,Madison County,COUNTY,2015,Electric,0
0500000US39097,Madison County,COUNTY,2016,Electric,1
0500000US39097,Madison County,COUNTY,2017,Electric,0
0500000US39097,Madison County,COUNTY,2018,Electric,0
0500000US39097,Madison County,COUNTY,2019,Electric,1
0500000US39097,Madison County,COUNTY,2020,Electric,0
0500000US39097,Madison County,COUNTY,2021,Electric,1
0500000US39097,Madison County,COUNTY,2022,Electric,2
0500000US39097,Madison County,COUNTY,2023,Electric,2
0500000US39097,Madison County,COUNTY,2024,Electric,0
0500000US39097,Madison County,COUNTY,2025,Electric,2
0500000US39101,Marion County,COUNTY,2000,Electric,0
0500000US39101,Marion County,COUNTY,2001,Electric,0
0500000US39101,Marion County,COUNTY,2002,Electric,0
0500000US39101,Marion County,COUNTY,2003,Electric,0
0500000US39101,Marion County,COUNTY,2004,Electric,0
0500000US39101,Marion County,COUNTY,2005,Electric,0
0500000US39101,Marion County,COUNTY,2006,Electric,0
0500000US39101,Marion County,COUNTY,2007,Electric,0
0500000US39101,Marion County,COUNTY,2008,Electric,0
0500000US39101,Marion County,COUNTY,2009,Electric,0
0500000US39101,Marion County,COUNTY,2010,Electric,0
0500000US39101,Marion County,COUNTY,2011,Electric,0
0500000US39101,Marion County,COUNTY,2012,Electric,0
0500000US39101,Marion County,COUNTY,2013,Electric,0
0500000US39101,Marion County,COUNTY,2014,Electric,0
0500000US39101,Marion County,COUNTY,2015,Electric,0
0500000US39101,Marion County,COUNTY,2016,Electric,0
0500000US39101,Marion County,COUNTY,2017,Electric,0
0500000US39101,Marion County,COUNTY,2018,Electric,0
0500000US39101,Marion County,COUNTY,2019,Electric,1
0500000US39101,Marion County,COUNTY,2020,Electric,1
0500000US39101,Marion County,COUNTY,2021,Electric,2
0500000US39101,Marion County,COUNTY,2022,Electric,1
0500000US39101,Marion County,COUNTY,2023,Electric,5
0500000US39101,Marion County,COUNTY,2024,Electric,3
0500000US39101,Marion County,COUNTY,2025,Electric,0
0500000US39117,Morrow County,COUNTY,2000,Electric,0
0500000US39117,Morrow County,COUNTY,2001,Electric,0
0500000US39117,Morrow County,COUNTY,2002,Electric,0
0500000US39117,Morrow County,COUNTY,2003,Electric,0
0500000US39117,Morrow County,COUNTY,2004,Electric,0
0500000US39117,Morrow County,COUNTY,2005,Electric,0
0500000US39117,Morrow County,COUNTY,2006,Electric,0
0500000US39117,Morrow County,COUNTY,2007,Electric,0
0500000US39117,Morrow County,COUNTY,2008,Electric,0
0500000US39117,Morrow County,COUNTY,2009,Electric,0
0500000US39117,Morrow County,COUNTY,2010,Electric,0
0500000US39117,Morrow County,COUNTY,2011,Electric,0
0500000US39117,Morrow County,COUNTY,2012,Electric,0
0500000US39117,Morrow County,COUNTY,2013,Electric,0
0500000US39117,Morrow County,COUNTY,2014,Electric,0
0500000US39117,Morrow County,COUNTY,2015,Electric,0
0500000US39117,Morrow County,COUNTY,2016,Electric,1
0500000US39117,Morrow County,COUNTY,2017,Electric,0
0500000US39117,Morrow County,COUNTY,2018,Electric,0
0500000US39117,Morrow County,COUNTY,2019,Electric,0
0500000US39117,Morrow County,COUNTY,2020,Electric,0
0500000US39117,Morrow County,COUNTY,2021,Electric,0
0500000US39117,Morrow County,COUNTY,2022,Electric,0
0500000US39117,Morrow County,COUNTY,2023,Electric,0
0500000US39117,Morrow County,COUNTY,2024,Electric,1
0500000US39117,Morrow County,COUNTY,2025,Electric,0
0500000US39127,Perry County,COUNTY,2000,Electric,0
0500000US39127,Perry County,COUNTY,2001,Electric,0
0500000US39127,Perry County,COUNTY,2002,Electric,0
0500000US39127,Perry County,COUNTY,2003,Electric,0
0500000US39127,Perry County,COUNTY,2004,Electric,0
0500000US39127,Perry County,COUNTY,2005,Electric,0
0500000US39127,Perry County,COUNTY,2006,Electric,0
0500000US39127,Perry County,COUNTY,2007,Electric,0
0500000US39127,Perry County,COUNTY,2008,Electric,0
0500000US39127,Perry County,COUNTY,2009,Electric,0
0500000US39127,Perry County,COUNTY,2010,Electric,0
0500000US39127,Perry County,COUNTY,2011,Electric,0
0500000US39127,Perry County,COUNTY,2012,Electric,0
0500000US39127,Perry County,COUNTY,2013,Electric,0
0500000US39127,Perry County,COUNTY,2014,Electric,0
0500000US39127,Perry County,COUNTY,2015,Electric,0
0500000US39127,Perry County,COUNTY,2016,Electric,0
0500000US39127,Perry County,COUNTY,2017,Electric,0
0500000US39127,Perry County,COUNTY,2018,Electric,0
0500000US39127,Perry County,COUNTY,2019,Electric,0
0500000US39127,Perry County,COUNTY,2020,Electric,0
0500000US39127,Perry County,COUNTY,2021,Electric,0
0500000US39127,Perry County,COUNTY,2022,Electric,0
0500000US39127,Perry County,COUNTY,2023,Electric,0
0500000US39127,Perry County,COUNTY,2024,Electric,0
0500000US39127,Perry County,COUNTY,2025,Electric,1
0500000US39129,Pickaway County,COUNTY,2000,Electric,0
0500000US39129,Pickaway County,COUNTY,2001,Electric,0
0500000US39129,Pickaway County,COUNTY,2002,Electric,0
0500000US39129,Pickaway County,COUNTY,2003,Electric,0
0500000US39129,Pickaway County,COUNTY,2004,Electric,0
0500000US39129,Pickaway County,COUNTY,2005,Electric,0
0500000US39129,Pickaway County,COUNTY,2006,Electric,0
0500000US39129,Pickaway County,COUNTY,2007,Electric,0
0500000US39129,Pickaway County,COUNTY,2008,Electric,0
0500000US39129,Pickaway County,COUNTY,2009,Electric,0
0500000US39129,Pickaway County,COUNTY,2010,Electric,0
0500000US39129,Pickaway County,COUNTY,2011,Electric,0
0500000US39129,Pickaway County,COUNTY,2012,Electric,0
0500000US39129,Pickaway County,COUNTY,2013,Electric,0
0500000US39129,Pickaway County,COUNTY,2014,Electric,0
0500000US39129,Pickaway County,COUNTY,2015,Electric,0
0500000US39129,Pickaway County,COUNTY,2016,Electric,0
0500000US39129,Pickaway County,COUNTY,2017,Electric,0
0500000US39129,Pickaway County,COUNTY,2018,Electric,0
0500000US39129,Pickaway County,COUNTY,2019,Electric,0
0500000US39129,Pickaway County,COUNTY,2020,Electric,0
0500000US39129,Pickaway County,COUNTY,2021,Electric,0
0500000US39129,Pickaway County,COUNTY,2022,Electric,2
0500000US39129,Pickaway County,COUNTY,2023,Electric,3
0500000US39129,Pickaway County,COUNTY,2024,Electric,1
